Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,City,Time (Hour),Minutes,Grouped Products
277136,34in Ultrawide Monitor,1,379.99,2019-10-28 12:18:00,"409 Hickory St, Dallas, TX 75001",10,379.99, Dallas (TX),12,18,"AA Batteries (4-pack),34in Ultrawide Monitor"
277147,USB-C Charging Cable,1,11.95,2019-10-10 09:29:00,"863 Lincoln St, New York City, NY 10001",10,11.95, New York City (NY),9,29,"Wired Headphones,USB-C Charging Cable"
277197,27in FHD Monitor,1,149.99,2019-10-19 20:52:00,"465 Maple St, Dallas, TX 75001",10,149.99, Dallas (TX),20,52,"Wired Headphones,27in FHD Monitor"
277211,USB-C Charging Cable,1,11.95,2019-10-16 06:54:00,"421 7th St, San Francisco, CA 94016",10,11.95, San Francisco (CA),6,54,"AA Batteries (4-pack),USB-C Charging Cable"
277219,Wired Headphones,2,11.99,2019-10-13 13:48:00,"349 Lincoln St, Los Angeles, CA 90001",10,23.98, Los Angeles (CA),13,48,"Lightning Charging Cable,Wired Headphones"
277244,AA Batteries (4-pack),1,3.84,2019-10-22 20:00:00,"33 North St, San Francisco, CA 94016",10,3.84, San Francisco (CA),20,0,"34in Ultrawide Monitor,AA Batteries (4-pack)"
277251,USB-C Charging Cable,1,11.95,2019-10-16 15:07:00,"705 Washington St, Los Angeles, CA 90001",10,11.95, Los Angeles (CA),15,7,"Google Phone,USB-C Charging Cable"
277269,USB-C Charging Cable,1,11.95,2019-10-05 22:42:00,"956 Lincoln St, San Francisco, CA 94016",10,11.95, San Francisco (CA),22,42,"Lightning Charging Cable,USB-C Charging Cable"
277281,USB-C Charging Cable,1,11.95,2019-10-06 02:52:00,"765 West St, Seattle, WA 98101",10,11.95, Seattle (WA),2,52,"Google Phone,USB-C Charging Cable"
277311,USB-C Charging Cable,1,11.95,2019-10-24 15:42:00,"952 5th St, Portland, OR 97035",10,11.95, Portland (OR),15,42,"Google Phone,USB-C Charging Cable"
277346,AA Batteries (4-pack),1,3.84,2019-10-28 22:23:00,"838 Elm St, San Francisco, CA 94016",10,3.84, San Francisco (CA),22,23,"Lightning Charging Cable,AA Batteries (4-pack)"
277349,USB-C Charging Cable,1,11.95,2019-10-29 17:48:00,"990 Lincoln St, Boston, MA 02215",10,11.95, Boston (MA),17,48,"Google Phone,USB-C Charging Cable"
277364,USB-C Charging Cable,1,11.95,2019-10-26 14:36:00,"997 Hickory St, Portland, OR 97035",10,11.95, Portland (OR),14,36,"Google Phone,USB-C Charging Cable"
277432,Wired Headphones,1,11.99,2019-10-07 20:34:00,"334 Washington St, Portland, OR 97035",10,11.99, Portland (OR),20,34,"USB-C Charging Cable,Wired Headphones"
277460,Apple Airpods Headphones,1,150.0,2019-10-12 02:00:00,"213 Sunset St, Seattle, WA 98101",10,150.0, Seattle (WA),2,0,"iPhone,Apple Airpods Headphones"
277507,Wired Headphones,1,11.99,2019-10-18 13:06:00,"727 Highland St, Los Angeles, CA 90001",10,11.99, Los Angeles (CA),13,6,"iPhone,Wired Headphones"
277525,USB-C Charging Cable,1,11.95,2019-10-07 20:37:00,"262 14th St, New York City, NY 10001",10,11.95, New York City (NY),20,37,"Google Phone,USB-C Charging Cable"
277548,27in 4K Gaming Monitor,1,389.99,2019-10-06 04:45:00,"455 River St, Atlanta, GA 30301",10,389.99, Atlanta (GA),4,45,"LG Dryer,27in 4K Gaming Monitor"
277578,Lightning Charging Cable,1,14.95,2019-10-09 21:13:00,"400 Hill St, Los Angeles, CA 90001",10,14.95, Los Angeles (CA),21,13,"Macbook Pro Laptop,Lightning Charging Cable"
277585,USB-C Charging Cable,1,11.95,2019-10-02 15:28:00,"739 Jefferson St, Portland, OR 97035",10,11.95, Portland (OR),15,28,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
277585,Bose SoundSport Headphones,1,99.99,2019-10-02 15:28:00,"739 Jefferson St, Portland, OR 97035",10,99.99, Portland (OR),15,28,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
277586,Wired Headphones,1,11.99,2019-10-08 14:29:00,"180 7th St, San Francisco, CA 94016",10,11.99, San Francisco (CA),14,29,"Google Phone,Wired Headphones"
277608,USB-C Charging Cable,1,11.95,2019-10-26 19:11:00,"694 River St, Boston, MA 02215",10,11.95, Boston (MA),19,11,"Lightning Charging Cable,USB-C Charging Cable"
277621,Apple Airpods Headphones,1,150.0,2019-10-12 08:49:00,"681 Maple St, San Francisco, CA 94016",10,150.0, San Francisco (CA),8,49,"iPhone,Apple Airpods Headphones"
277623,Apple Airpods Headphones,1,150.0,2019-10-03 09:37:00,"450 Washington St, San Francisco, CA 94016",10,150.0, San Francisco (CA),9,37,"USB-C Charging Cable,Apple Airpods Headphones"
277627,Bose SoundSport Headphones,1,99.99,2019-10-30 09:12:00,"337 5th St, San Francisco, CA 94016",10,99.99, San Francisco (CA),9,12,"USB-C Charging Cable,Bose SoundSport Headphones"
277668,20in Monitor,1,109.99,2019-10-22 07:59:00,"346 Jefferson St, New York City, NY 10001",10,109.99, New York City (NY),7,59,"iPhone,20in Monitor"
277679,iPhone,1,700.0,2019-10-29 14:52:00,"60 10th St, Austin, TX 73301",10,700.0, Austin (TX),14,52,"Lightning Charging Cable,iPhone"
277689,Lightning Charging Cable,1,14.95,2019-10-29 12:50:00,"871 Dogwood St, Portland, OR 97035",10,14.95, Portland (OR),12,50,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
277689,Apple Airpods Headphones,1,150.0,2019-10-29 12:50:00,"871 Dogwood St, Portland, OR 97035",10,150.0, Portland (OR),12,50,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
277692,34in Ultrawide Monitor,1,379.99,2019-10-14 22:43:00,"577 Cherry St, San Francisco, CA 94016",10,379.99, San Francisco (CA),22,43,"Bose SoundSport Headphones,34in Ultrawide Monitor"
277701,Lightning Charging Cable,1,14.95,2019-10-29 16:21:00,"386 10th St, San Francisco, CA 94016",10,14.95, San Francisco (CA),16,21,"Lightning Charging Cable,Lightning Charging Cable"
277793,AA Batteries (4-pack),1,3.84,2019-10-17 19:49:00,"268 Maple St, Boston, MA 02215",10,3.84, Boston (MA),19,49,"Wired Headphones,AA Batteries (4-pack)"
277859,Wired Headphones,1,11.99,2019-10-26 19:17:00,"943 Sunset St, Seattle, WA 98101",10,11.99, Seattle (WA),19,17,"iPhone,Wired Headphones"
277875,USB-C Charging Cable,1,11.95,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,11.95, Los Angeles (CA),19,47,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
277875,Wired Headphones,1,11.99,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,11.99, Los Angeles (CA),19,47,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
277875,iPhone,1,700.0,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,700.0, Los Angeles (CA),19,47,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
277895,USB-C Charging Cable,1,11.95,2019-10-07 15:17:00,"230 Forest St, New York City, NY 10001",10,11.95, New York City (NY),15,17,"20in Monitor,USB-C Charging Cable"
278062,Wired Headphones,1,11.99,2019-10-02 21:39:00,"769 Walnut St, San Francisco, CA 94016",10,11.99, San Francisco (CA),21,39,"Wired Headphones,Wired Headphones"
278068,Lightning Charging Cable,1,14.95,2019-10-10 19:30:00,"548 Wilson St, New York City, NY 10001",10,14.95, New York City (NY),19,30,"iPhone,Lightning Charging Cable,Wired Headphones"
278068,Wired Headphones,1,11.99,2019-10-10 19:30:00,"548 Wilson St, New York City, NY 10001",10,11.99, New York City (NY),19,30,"iPhone,Lightning Charging Cable,Wired Headphones"
278119,20in Monitor,1,109.99,2019-10-13 22:43:00,"306 6th St, Austin, TX 73301",10,109.99, Austin (TX),22,43,"AA Batteries (4-pack),20in Monitor"
278126,Apple Airpods Headphones,1,150.0,2019-10-02 17:13:00,"227 Cedar St, San Francisco, CA 94016",10,150.0, San Francisco (CA),17,13,"iPhone,Apple Airpods Headphones,Wired Headphones"
278126,Wired Headphones,1,11.99,2019-10-02 17:13:00,"227 Cedar St, San Francisco, CA 94016",10,11.99, San Francisco (CA),17,13,"iPhone,Apple Airpods Headphones,Wired Headphones"
278135,Apple Airpods Headphones,1,150.0,2019-10-03 20:55:00,"154 12th St, Boston, MA 02215",10,150.0, Boston (MA),20,55,"iPhone,Apple Airpods Headphones"
278137,ThinkPad Laptop,1,999.99,2019-10-27 05:07:00,"755 Maple St, Los Angeles, CA 90001",10,999.99, Los Angeles (CA),5,7,"Google Phone,ThinkPad Laptop"
278158,USB-C Charging Cable,1,11.95,2019-10-19 21:13:00,"58 Elm St, Portland, OR 97035",10,11.95, Portland (OR),21,13,"Google Phone,USB-C Charging Cable"
278168,Lightning Charging Cable,1,14.95,2019-10-24 12:48:00,"536 River St, Seattle, WA 98101",10,14.95, Seattle (WA),12,48,"Macbook Pro Laptop,Lightning Charging Cable"
278169,USB-C Charging Cable,1,11.95,2019-10-07 11:27:00,"447 South St, Austin, TX 73301",10,11.95, Austin (TX),11,27,"Google Phone,USB-C Charging Cable,Wired Headphones"
278169,Wired Headphones,1,11.99,2019-10-07 11:27:00,"447 South St, Austin, TX 73301",10,11.99, Austin (TX),11,27,"Google Phone,USB-C Charging Cable,Wired Headphones"
278176,27in FHD Monitor,1,149.99,2019-10-06 22:15:00,"746 West St, New York City, NY 10001",10,149.99, New York City (NY),22,15,"USB-C Charging Cable,27in FHD Monitor"
278196,Google Phone,1,600.0,2019-10-09 00:03:00,"252 Cherry St, Dallas, TX 75001",10,600.0, Dallas (TX),0,3,"Bose SoundSport Headphones,Google Phone"
278235,USB-C Charging Cable,1,11.95,2019-10-09 09:33:00,"703 11th St, San Francisco, CA 94016",10,11.95, San Francisco (CA),9,33,"Google Phone,USB-C Charging Cable"
278256,USB-C Charging Cable,1,11.95,2019-10-02 07:18:00,"909 Church St, Seattle, WA 98101",10,11.95, Seattle (WA),7,18,"Google Phone,USB-C Charging Cable"
278279,Lightning Charging Cable,1,14.95,2019-10-22 17:30:00,"235 Lake St, Boston, MA 02215",10,14.95, Boston (MA),17,30,"27in 4K Gaming Monitor,Lightning Charging Cable"
278308,USB-C Charging Cable,1,11.95,2019-10-03 08:15:00,"910 Hill St, San Francisco, CA 94016",10,11.95, San Francisco (CA),8,15,"Google Phone,USB-C Charging Cable"
278312,Lightning Charging Cable,1,14.95,2019-10-23 22:00:00,"251 Forest St, Los Angeles, CA 90001",10,14.95, Los Angeles (CA),22,0,"iPhone,Lightning Charging Cable"
278314,Apple Airpods Headphones,1,150.0,2019-10-01 13:51:00,"144 Forest St, Austin, TX 73301",10,150.0, Austin (TX),13,51,"Lightning Charging Cable,Apple Airpods Headphones"
278322,Lightning Charging Cable,1,14.95,2019-10-14 11:43:00,"116 4th St, Portland, OR 97035",10,14.95, Portland (OR),11,43,"27in 4K Gaming Monitor,Lightning Charging Cable"
278326,USB-C Charging Cable,1,11.95,2019-10-26 18:39:00,"325 Willow St, San Francisco, CA 94016",10,11.95, San Francisco (CA),18,39,"Google Phone,USB-C Charging Cable"
278373,Lightning Charging Cable,1,14.95,2019-10-23 11:09:00,"955 Meadow St, New York City, NY 10001",10,14.95, New York City (NY),11,9,"Wired Headphones,Lightning Charging Cable"
278387,Lightning Charging Cable,1,14.95,2019-10-08 16:49:00,"165 Cedar St, Seattle, WA 98101",10,14.95, Seattle (WA),16,49,"iPhone,Lightning Charging Cable"
278415,iPhone,1,700.0,2019-10-14 15:46:00,"87 Wilson St, Los Angeles, CA 90001",10,700.0, Los Angeles (CA),15,46,"AAA Batteries (4-pack),iPhone"
278424,AA Batteries (4-pack),3,3.84,2019-10-24 10:53:00,"766 West St, San Francisco, CA 94016",10,11.52, San Francisco (CA),10,53,"Wired Headphones,AA Batteries (4-pack)"
278445,Bose SoundSport Headphones,1,99.99,2019-10-24 14:08:00,"755 North St, San Francisco, CA 94016",10,99.99, San Francisco (CA),14,8,"Vareebadd Phone,Bose SoundSport Headphones"
278481,Bose SoundSport Headphones,1,99.99,2019-10-06 17:27:00,"996 Park St, Dallas, TX 75001",10,99.99, Dallas (TX),17,27,"Apple Airpods Headphones,Bose SoundSport Headphones"
278563,USB-C Charging Cable,1,11.95,2019-10-08 10:10:00,"542 Adams St, Dallas, TX 75001",10,11.95, Dallas (TX),10,10,"Google Phone,USB-C Charging Cable"
278596,Lightning Charging Cable,1,14.95,2019-10-13 18:28:00,"408 8th St, Los Angeles, CA 90001",10,14.95, Los Angeles (CA),18,28,"20in Monitor,Lightning Charging Cable"
278653,Lightning Charging Cable,1,14.95,2019-10-31 19:46:00,"949 Chestnut St, Atlanta, GA 30301",10,14.95, Atlanta (GA),19,46,"iPhone,Lightning Charging Cable"
278697,27in 4K Gaming Monitor,1,389.99,2019-10-21 13:58:00,"621 North St, Los Angeles, CA 90001",10,389.99, Los Angeles (CA),13,58,"Wired Headphones,27in 4K Gaming Monitor"
278706,USB-C Charging Cable,1,11.95,2019-10-07 18:18:00,"942 11th St, San Francisco, CA 94016",10,11.95, San Francisco (CA),18,18,"Google Phone,USB-C Charging Cable"
278710,27in FHD Monitor,1,149.99,2019-10-13 19:05:00,"183 5th St, San Francisco, CA 94016",10,149.99, San Francisco (CA),19,5,"USB-C Charging Cable,27in FHD Monitor"
278718,Bose SoundSport Headphones,1,99.99,2019-10-13 12:45:00,"479 Lincoln St, Atlanta, GA 30301",10,99.99, Atlanta (GA),12,45,"USB-C Charging Cable,Bose SoundSport Headphones"
248171,USB-C Charging Cable,1,11.95,2019-09-05 15:06:00,"705 Hill St, New York City, NY 10001",9,11.95, New York City (NY),15,6,"USB-C Charging Cable,USB-C Charging Cable"
248210,Lightning Charging Cable,1,14.95,2019-09-27 10:33:00,"292 Washington St, San Francisco, CA 94016",9,14.95, San Francisco (CA),10,33,"iPhone,Lightning Charging Cable"
248219,Google Phone,1,600.0,2019-09-24 12:48:00,"665 Maple St, Los Angeles, CA 90001",9,600.0, Los Angeles (CA),12,48,"Bose SoundSport Headphones,Google Phone"
248265,Bose SoundSport Headphones,1,99.99,2019-09-24 14:07:00,"939 14th St, San Francisco, CA 94016",9,99.99, San Francisco (CA),14,7,"Vareebadd Phone,Bose SoundSport Headphones"
248323,Bose SoundSport Headphones,1,99.99,2019-09-30 20:36:00,"725 10th St, Portland, OR 97035",9,99.99, Portland (OR),20,36,"Google Phone,Bose SoundSport Headphones"
248329,Wired Headphones,1,11.99,2019-09-02 15:56:00,"472 11th St, Austin, TX 73301",9,11.99, Austin (TX),15,56,"Vareebadd Phone,Wired Headphones"
248331,Lightning Charging Cable,1,14.95,2019-09-02 17:38:00,"642 2nd St, San Francisco, CA 94016",9,14.95, San Francisco (CA),17,38,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
248331,Apple Airpods Headphones,1,150.0,2019-09-02 17:38:00,"642 2nd St, San Francisco, CA 94016",9,150.0, San Francisco (CA),17,38,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
248381,34in Ultrawide Monitor,1,379.99,2019-09-29 14:51:00,"511 Chestnut St, San Francisco, CA 94016",9,379.99, San Francisco (CA),14,51,"Bose SoundSport Headphones,34in Ultrawide Monitor"
248407,Lightning Charging Cable,1,14.95,2019-09-22 15:10:00,"18 Park St, Seattle, WA 98101",9,14.95, Seattle (WA),15,10,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
248407,Apple Airpods Headphones,1,150.0,2019-09-22 15:10:00,"18 Park St, Seattle, WA 98101",9,150.0, Seattle (WA),15,10,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
248430,Lightning Charging Cable,1,14.95,2019-09-01 22:28:00,"473 Church St, New York City, NY 10001",9,14.95, New York City (NY),22,28,"Apple Airpods Headphones,Lightning Charging Cable"
248531,Bose SoundSport Headphones,1,99.99,2019-09-10 23:46:00,"544 5th St, Dallas, TX 75001",9,99.99, Dallas (TX),23,46,"Google Phone,Bose SoundSport Headphones"
248592,AA Batteries (4-pack),1,3.84,2019-09-23 08:58:00,"553 8th St, Boston, MA 02215",9,3.84, Boston (MA),8,58,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
248616,Apple Airpods Headphones,1,150.0,2019-09-08 14:35:00,"870 Washington St, San Francisco, CA 94016",9,150.0, San Francisco (CA),14,35,"iPhone,Apple Airpods Headphones"
248679,USB-C Charging Cable,1,11.95,2019-09-15 11:04:00,"47 Meadow St, San Francisco, CA 94016",9,11.95, San Francisco (CA),11,4,"Vareebadd Phone,USB-C Charging Cable"
248727,Lightning Charging Cable,1,14.95,2019-09-20 14:14:00,"583 Pine St, Portland, ME 04101",9,14.95, Portland (ME),14,14,"Apple Airpods Headphones,Lightning Charging Cable"
248731,Bose SoundSport Headphones,1,99.99,2019-09-24 20:39:00,"388 North St, Los Angeles, CA 90001",9,99.99, Los Angeles (CA),20,39,"Lightning Charging Cable,Bose SoundSport Headphones"
248746,AA Batteries (4-pack),1,3.84,2019-09-04 10:36:00,"667 Maple St, Austin, TX 73301",9,3.84, Austin (TX),10,36,"Lightning Charging Cable,AA Batteries (4-pack)"
248787,AA Batteries (4-pack),1,3.84,2019-09-09 12:30:00,"705 Adams St, San Francisco, CA 94016",9,3.84, San Francisco (CA),12,30,"AA Batteries (4-pack),AA Batteries (4-pack)"
248811,AA Batteries (4-pack),3,3.84,2019-09-20 12:12:00,"688 Johnson St, San Francisco, CA 94016",9,11.52, San Francisco (CA),12,12,"Lightning Charging Cable,AA Batteries (4-pack)"
248837,27in FHD Monitor,1,149.99,2019-09-26 11:51:00,"762 5th St, Seattle, WA 98101",9,149.99, Seattle (WA),11,51,"Lightning Charging Cable,27in FHD Monitor"
248856,USB-C Charging Cable,1,11.95,2019-09-15 14:00:00,"514 10th St, Dallas, TX 75001",9,11.95, Dallas (TX),14,0,"Vareebadd Phone,USB-C Charging Cable"
248885,USB-C Charging Cable,1,11.95,2019-09-15 23:41:00,"637 Cedar St, Dallas, TX 75001",9,11.95, Dallas (TX),23,41,"Google Phone,USB-C Charging Cable"
248901,Wired Headphones,1,11.99,2019-09-24 08:11:00,"626 5th St, Los Angeles, CA 90001",9,11.99, Los Angeles (CA),8,11,"Google Phone,Wired Headphones"
248924,USB-C Charging Cable,1,11.95,2019-09-19 13:12:00,"984 7th St, Seattle, WA 98101",9,11.95, Seattle (WA),13,12,"Lightning Charging Cable,USB-C Charging Cable"
248943,USB-C Charging Cable,1,11.95,2019-09-11 17:48:00,"555 Hickory St, Dallas, TX 75001",9,11.95, Dallas (TX),17,48,"Google Phone,USB-C Charging Cable"
248953,Wired Headphones,1,11.99,2019-09-18 11:13:00,"789 Jefferson St, Seattle, WA 98101",9,11.99, Seattle (WA),11,13,"Google Phone,Wired Headphones"
248985,Lightning Charging Cable,1,14.95,2019-09-24 23:17:00,"82 Chestnut St, Dallas, TX 75001",9,14.95, Dallas (TX),23,17,"iPhone,Lightning Charging Cable"
248989,Lightning Charging Cable,1,14.95,2019-09-08 10:59:00,"838 Lincoln St, New York City, NY 10001",9,14.95, New York City (NY),10,59,"AA Batteries (4-pack),Lightning Charging Cable"
249001,AAA Batteries (4-pack),1,2.99,2019-09-10 00:34:00,"95 Cherry St, Los Angeles, CA 90001",9,2.99, Los Angeles (CA),0,34,"ThinkPad Laptop,AAA Batteries (4-pack)"
249081,Lightning Charging Cable,1,14.95,2019-09-19 22:23:00,"108 Dogwood St, San Francisco, CA 94016",9,14.95, San Francisco (CA),22,23,"iPhone,Lightning Charging Cable,Wired Headphones"
249081,Wired Headphones,1,11.99,2019-09-19 22:23:00,"108 Dogwood St, San Francisco, CA 94016",9,11.99, San Francisco (CA),22,23,"iPhone,Lightning Charging Cable,Wired Headphones"
249084,USB-C Charging Cable,1,11.95,2019-09-15 12:22:00,"604 West St, Los Angeles, CA 90001",9,11.95, Los Angeles (CA),12,22,"Google Phone,USB-C Charging Cable"
249104,Lightning Charging Cable,1,14.95,2019-09-13 12:50:00,"323 2nd St, Boston, MA 02215",9,14.95, Boston (MA),12,50,"iPhone,Lightning Charging Cable"
249116,USB-C Charging Cable,1,11.95,2019-09-10 13:11:00,"605 Cedar St, San Francisco, CA 94016",9,11.95, San Francisco (CA),13,11,"Google Phone,USB-C Charging Cable"
249127,Lightning Charging Cable,1,14.95,2019-09-14 17:55:00,"440 West St, New York City, NY 10001",9,14.95, New York City (NY),17,55,"iPhone,Lightning Charging Cable"
249128,Bose SoundSport Headphones,1,99.99,2019-09-26 14:16:00,"757 6th St, San Francisco, CA 94016",9,99.99, San Francisco (CA),14,16,"Apple Airpods Headphones,Bose SoundSport Headphones"
249170,27in FHD Monitor,1,149.99,2019-09-04 20:33:00,"768 7th St, San Francisco, CA 94016",9,149.99, San Francisco (CA),20,33,"Google Phone,27in FHD Monitor"
249244,Lightning Charging Cable,1,14.95,2019-09-25 11:25:00,"170 Pine St, Portland, OR 97035",9,14.95, Portland (OR),11,25,"iPhone,Lightning Charging Cable"
249306,USB-C Charging Cable,1,11.95,2019-09-23 11:39:00,"639 7th St, Austin, TX 73301",9,11.95, Austin (TX),11,39,"Lightning Charging Cable,USB-C Charging Cable"
249328,20in Monitor,1,109.99,2019-09-11 20:44:00,"123 14th St, New York City, NY 10001",9,109.99, New York City (NY),20,44,"Google Phone,20in Monitor"
249380,Wired Headphones,1,11.99,2019-09-28 19:16:00,"976 5th St, Los Angeles, CA 90001",9,11.99, Los Angeles (CA),19,16,"iPhone,Wired Headphones"
249389,Google Phone,1,600.0,2019-09-10 14:00:00,"6 13th St, Seattle, WA 98101",9,600.0, Seattle (WA),14,0,"Macbook Pro Laptop,Google Phone"
249390,Lightning Charging Cable,1,14.95,2019-09-19 16:09:00,"412 Jefferson St, San Francisco, CA 94016",9,14.95, San Francisco (CA),16,9,"AA Batteries (4-pack),Lightning Charging Cable"
249396,Google Phone,1,600.0,2019-09-18 23:56:00,"327 Willow St, San Francisco, CA 94016",9,600.0, San Francisco (CA),23,56,"USB-C Charging Cable,Google Phone"
249421,Lightning Charging Cable,1,14.95,2019-09-19 15:39:00,"478 Lakeview St, San Francisco, CA 94016",9,14.95, San Francisco (CA),15,39,"iPhone,Lightning Charging Cable"
249430,Wired Headphones,1,11.99,2019-09-15 19:18:00,"938 Walnut St, Seattle, WA 98101",9,11.99, Seattle (WA),19,18,"Google Phone,Wired Headphones"
249439,27in FHD Monitor,1,149.99,2019-09-07 17:58:00,"719 12th St, Los Angeles, CA 90001",9,149.99, Los Angeles (CA),17,58,"AA Batteries (4-pack),27in FHD Monitor"
249444,Wired Headphones,1,11.99,2019-09-27 23:42:00,"86 Madison St, New York City, NY 10001",9,11.99, New York City (NY),23,42,"Google Phone,Wired Headphones"
249455,USB-C Charging Cable,1,11.95,2019-09-28 21:34:00,"903 Lake St, San Francisco, CA 94016",9,11.95, San Francisco (CA),21,34,"Google Phone,USB-C Charging Cable"
249468,Wired Headphones,1,11.99,2019-09-25 11:12:00,"271 Adams St, Los Angeles, CA 90001",9,11.99, Los Angeles (CA),11,12,"USB-C Charging Cable,Wired Headphones"
249498,Lightning Charging Cable,1,14.95,2019-09-19 22:18:00,"254 Pine St, San Francisco, CA 94016",9,14.95, San Francisco (CA),22,18,"AAA Batteries (4-pack),Lightning Charging Cable"
249541,AA Batteries (4-pack),2,3.84,2019-09-11 18:07:00,"328 7th St, San Francisco, CA 94016",9,7.68, San Francisco (CA),18,7,"Wired Headphones,AA Batteries (4-pack)"
249549,USB-C Charging Cable,1,11.95,2019-09-10 15:31:00,"231 River St, San Francisco, CA 94016",9,11.95, San Francisco (CA),15,31,"Vareebadd Phone,USB-C Charging Cable"
249605,Wired Headphones,1,11.99,2019-09-04 16:10:00,"69 13th St, New York City, NY 10001",9,11.99, New York City (NY),16,10,"Apple Airpods Headphones,Wired Headphones"
249608,Apple Airpods Headphones,1,150.0,2019-09-05 17:02:00,"351 14th St, New York City, NY 10001",9,150.0, New York City (NY),17,2,"iPhone,Apple Airpods Headphones"
249616,Lightning Charging Cable,1,14.95,2019-09-01 16:50:00,"42 2nd St, San Francisco, CA 94016",9,14.95, San Francisco (CA),16,50,"ThinkPad Laptop,Lightning Charging Cable"
249663,Apple Airpods Headphones,1,150.0,2019-09-24 15:05:00,"772 12th St, Atlanta, GA 30301",9,150.0, Atlanta (GA),15,5,"Lightning Charging Cable,Apple Airpods Headphones"
249676,AA Batteries (4-pack),1,3.84,2019-09-02 11:44:00,"796 Highland St, Atlanta, GA 30301",9,3.84, Atlanta (GA),11,44,"AAA Batteries (4-pack),AA Batteries (4-pack)"
249700,USB-C Charging Cable,1,11.95,2019-09-09 18:17:00,"624 12th St, Atlanta, GA 30301",9,11.95, Atlanta (GA),18,17,"Google Phone,USB-C Charging Cable"
249719,AAA Batteries (4-pack),1,2.99,2019-09-18 21:34:00,"510 Lake St, San Francisco, CA 94016",9,2.99, San Francisco (CA),21,34,"Flatscreen TV,AAA Batteries (4-pack)"
249750,AAA Batteries (4-pack),1,2.99,2019-09-27 12:03:00,"822 4th St, Boston, MA 02215",9,2.99, Boston (MA),12,3,"USB-C Charging Cable,AAA Batteries (4-pack)"
249758,Lightning Charging Cable,1,14.95,2019-09-03 14:29:00,"648 Lake St, Portland, OR 97035",9,14.95, Portland (OR),14,29,"LG Dryer,Lightning Charging Cable"
249766,Apple Airpods Headphones,1,150.0,2019-09-30 17:21:00,"864 Maple St, Los Angeles, CA 90001",9,150.0, Los Angeles (CA),17,21,"iPhone,Apple Airpods Headphones"
249774,Apple Airpods Headphones,1,150.0,2019-09-04 10:22:00,"337 Lake St, Los Angeles, CA 90001",9,150.0, Los Angeles (CA),10,22,"AAA Batteries (4-pack),Apple Airpods Headphones"
249811,AA Batteries (4-pack),1,3.84,2019-09-11 14:27:00,"559 8th St, Portland, OR 97035",9,3.84, Portland (OR),14,27,"Wired Headphones,AA Batteries (4-pack)"
249861,Lightning Charging Cable,1,14.95,2019-09-05 22:12:00,"399 Lincoln St, Los Angeles, CA 90001",9,14.95, Los Angeles (CA),22,12,"iPhone,Lightning Charging Cable"
249884,USB-C Charging Cable,1,11.95,2019-09-06 20:45:00,"156 Ridge St, Los Angeles, CA 90001",9,11.95, Los Angeles (CA),20,45,"Google Phone,USB-C Charging Cable"
249895,34in Ultrawide Monitor,1,379.99,2019-09-19 22:14:00,"901 South St, San Francisco, CA 94016",9,379.99, San Francisco (CA),22,14,"34in Ultrawide Monitor,34in Ultrawide Monitor"
249899,USB-C Charging Cable,1,11.95,2019-09-03 21:28:00,"975 Pine St, New York City, NY 10001",9,11.95, New York City (NY),21,28,"Google Phone,USB-C Charging Cable"
249910,AAA Batteries (4-pack),1,2.99,2019-09-09 18:34:00,"295 Meadow St, San Francisco, CA 94016",9,2.99, San Francisco (CA),18,34,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
249976,Wired Headphones,1,11.99,2019-09-04 13:50:00,"379 Cedar St, Atlanta, GA 30301",9,11.99, Atlanta (GA),13,50,"Google Phone,Wired Headphones"
249992,Macbook Pro Laptop,1,1700.0,2019-09-28 16:09:00,"641 1st St, New York City, NY 10001",9,1700.0, New York City (NY),16,9,"Bose SoundSport Headphones,Macbook Pro Laptop"
250005,USB-C Charging Cable,1,11.95,2019-09-08 00:58:00,"360 Hill St, San Francisco, CA 94016",9,11.95, San Francisco (CA),0,58,"Google Phone,USB-C Charging Cable"
250009,AAA Batteries (4-pack),1,2.99,2019-09-09 09:33:00,"956 Meadow St, Boston, MA 02215",9,2.99, Boston (MA),9,33,"AA Batteries (4-pack),AAA Batteries (4-pack)"
250093,USB-C Charging Cable,1,11.95,2019-09-24 17:02:00,"524 Sunset St, Boston, MA 02215",9,11.95, Boston (MA),17,2,"Google Phone,USB-C Charging Cable"
